Video file,Day,Month,Year,Date,Time,Event,EventC,Direction,Social,Flash,Site,Week,TimeofYear
snip_2020_08_16_00_25_48_in.mp4,15,8,2020,15/08/2020,23:25:58,LS1 Einflug,1,down,1,no,Anklam,3,14
snip_2020_08_16_00_36_49_in.mp4,15,8,2020,15/08/2020,23:36:59,LS1 Einflug,1,down,1,no,Anklam,3,14
snip_2020_08_16_01_06_33_in.mp4,16,8,2020,16/08/2020,0:06:43,LS1 Einflug,1,right,1,no,Anklam,3,15
snip_2020_08_16_01_16_58_in.mp4,16,8,2020,16/08/2020,0:17:08,LS1 Einflug,1,down,1,no,Anklam,3,15
snip_2020_08_16_01_32_00_in.mp4,16,8,2020,16/08/2020,0:32:10,LS1 Einflug,1,down,1,no,Anklam,3,15
snip_2020_08_16_01_39_16_in.mp4,16,8,2020,16/08/2020,0:39:26,LS1 Einflug,1,loop,0,no,Anklam,3,15
snip_2020_08_16_02_08_56_in.mp4,16,8,2020,16/08/2020,1:09:07,LS1 Einflug,1,down,1,no,Anklam,3,15
snip_2020_08_16_02_30_56_in.mp4,16,8,2020,16/08/2020,1:31:08,LS1 Einflug,1,down,1,no,Anklam,3,15
snip_2020_08_16_03_00_39_in.mp4,16,8,2020,16/08/2020,2:00:50,LS1 Einflug,1,right,0,no,Anklam,3,15
snip_2020_08_16_03_05_27_in.mp4,16,8,2020,16/08/2020,2:05:38,LS1 Einflug,1,down,1,no,Anklam,3,15
snip_2020_08_16_03_08_50_in.mp4,16,8,2020,16/08/2020,2:09:01,LS1 Einflug,1,down,0,no,Anklam,3,15
snip_2020_08_16_03_19_19_in.mp4,16,8,2020,16/08/2020,2:19:31,LS1 Einflug,1,right,1,no,Anklam,3,15
snip_2020_08_16_03_58_19_in.mp4,16,8,2020,16/08/2020,2:58:30,LS1 Einflug,1,down,0,no,Anklam,3,15
snip_2020_08_16_04_18_59_in.mp4,16,8,2020,16/08/2020,3:19:10,LS1 Einflug,1,right,1,no,Anklam,3,15
snip_2020_08_16_04_27_01_in.mp4,16,8,2020,16/08/2020,3:27:12,LS1 Einflug,1,down,1,no,Anklam,3,15
snip_2020_08_16_04_39_50_in.mp4,16,8,2020,16/08/2020,3:40:01,LS1 Einflug,1,down,0,no,Anklam,3,15
snip_2020_08_16_05_16_42_in.mp4,16,8,2020,16/08/2020,4:16:53,LS1 Einflug,1,innerloop,1,no,Anklam,3,15
,16,8,2020,16/08/2020,5:06:06,LS1 Einflug,NA,NA,NA,no,Anklam,3,15
,16,8,2020,16/08/2020,5:12:15,LS1 Einflug,NA,NA,NA,no,Anklam,3,15
snip_2020_08_16_20_48_01_in.mp4,16,8,2020,16/08/2020,19:48:17,LS1 Einflug,1,right,1,no,Anklam,3,15
snip_2020_08_16_21_05_36_in.mp4,16,8,2020,16/08/2020,20:05:53,LS1 Einflug,1,right,1,no,Anklam,3,15
snip_2020_08_16_21_19_08_in.mp4,16,8,2020,16/08/2020,20:19:24,LS1 Einflug,1,right,1,no,Anklam,3,15
snip_2020_08_16_23_05_03_in.mp4,16,8,2020,16/08/2020,22:05:20,LS1 Einflug,1,down,0,no,Anklam,3,15
,16,8,2020,16/08/2020,22:19:08,LS1 Einflug,1,innerloop,1,no,Anklam,3,15
